"performance_rule_id","card_id","base_spend_amount","base_spend_to","period_term","period_unit","period_unit_value","method","discounted_spend_counts_for_performance","discounted_spend_count_ratio","source_text","exported_at"
"naver-card-10424-performance-1","naver-card-10424","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 하이패스 이용금액 0.1% 적립 실적조건+적립한도 없는 카드 온라인 신청 주요혜택 하이패스 포인트/캐시 실적 조건없음 혜택요약 하이패스 이용금액 0.1% 적립 실적조건+적립한도 없는 카드 온라인 신청 주요혜택 하이패스 포인트/캐시백 하이패스 이용만해도 스 포인트/캐시백 하이패스 이용만해도 0.1% 포인트리 적립 가능 하이패스 한국도로공사 제공 시간대 통행료 할인 한국도로공사 제공 시간대 통행료 할인 포인트/캐시백 하이패스 이용금액 0.1%포인","2026-06-11T13:04:13.065Z"
"naver-card-1312-performance-1","naver-card-1312","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 면세점 1,500원당 2마일 적립 국내가맹점 1,500원당 1마일 적립 온라인 신청 실적 조건없음 혜택요약 면세점 1,500원당 2마일 적립 국내가맹점 1,500원당 1마일 적립 온라인 신청 주요혜택 항공마일리지 쇼핑 해외+면세점 지급 KB국민 K-패스카드 KB국민행복카드 KB국민 기후동행카드 KB국민 하이패스 2.0 부가혜택 및 통합할인한도 [연회비 반환기준] 회원이 유효기간이 도래하기 전에 카드를 해지하는 경우 연회비에서 발급비용 차감 후","2026-06-11T13:04:13.065Z"
"naver-card-10504-performance-1","naver-card-10504","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 코웨이 최대 2.7만원 할인 코웨이 장기 할부 서비스 및 캐시백 실적 직전 1개월 합계 30만원 이상 혜택요약 코웨이 최대 2.7만원 할인 코웨이 장기 할부 서비스 및 캐시백 온라인 신청 주요혜택 렌탈 코웨이 렌 연회비 국내 2만원, 해외 2만원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 코웨이 최대 2.7만원 할인 코웨이 장기 할부 서비스 및 캐시백 온라인 신청 주요혜택 렌탈 코웨이 렌탈 이용시, 꼭 필요한 필","2026-06-11T13:04:13.065Z"
"naver-card-10338-performance-1","naver-card-10338","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 쇼핑·카페·도서·편의점 전월 이용 금액 실적 기준별 월 할인 한도 내에서 할인 적용 · 할부, 일부결제금액이월약정(리볼빙) 이용 시 최초 승인일 기준으로 해당월의 이용 금액에 포함 · 전표매입 지연, 매출 취소의 경우 이용 규 회원 최대 2만원 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 쇼핑·카페·도서·편의점 10% 할인 대중교통 10% 할인 온라인 신청 주요혜택 연회비지원 쇼핑 편의점 카페/베이커리 대중교","2026-06-11T13:04:13.065Z"
"naver-card-10514-performance-1","naver-card-10514","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 트래블마일 최대 3% 특별 적립 트래블마 실적 조건없음 혜택요약 트래블마일 최대 3% 특별 적립 트래블마일 15,000마일 보너스적립 온라인 신청 주요혜택 연회비지원 포인트/캐시백 다른 디 회원 최대 100% 지급 LOCA 365 신규 회원 최대 100% 지급 롯데카드 텔로 SE 부가혜택 및 통합할인한도 [연회비] 국내전용: 20,000원 해외겸용(AMEX): 20,000원 가족카드: 13,000원 [기본/특별 적립 혜택 제공 공통기준] 기본","2026-06-11T13:04:13.065Z"
"naver-card-10509-performance-1","naver-card-10509","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 국내 가맹점 한도 없이 1.2% 할인 해외 가맹 실적 직전 1개월 합계 30만원 이상 혜택요약 국내 가맹점 한도 없이 1.2% 할인 해외 가맹점 한도 없이 2% 할인! 온라인 신청 주요혜택 언제나 2만원, 가족 1만3천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 국내 가맹점 한도 없이 1.2% 할인 해외 가맹점 한도 없이 2% 할인! 온라인 신청 주요혜택 언제나할인 카페/베이커리 쇼핑 뷰티 대형마트 고민하기 싫","2026-06-11T13:04:13.065Z"
"naver-card-10130-performance-1","naver-card-10130","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 4대 사회보험·손해보험 10% 할인 4대보험 납부수수료 0.8% 전월 이용금액 기준 : 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) [전 국내 2만원, 해외 2만원 기준실적 직전 1개월 합계 50만원 이상 혜택요약 4대 사회보험·손해보험","2026-06-11T13:04:13.065Z"
"naver-card-10323-performance-1","naver-card-10323","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 국내외 가맹점 실적 조건없이 적립 실적 조건없음 혜택요약 국내외 가맹점 실적 조건없이 적립 국내외 가맹점 1.2% M포인트 적립 온라인 신청 주요혜택 연회비지원 포인트/캐시백 대중교 교통 간편결제 편의점 다른 인기카드 현대카드M 신규 회원 최대 3만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 the Pink Edition2 신규 회원 최대 15만원 지급 현대카드 MX Black Edition2 신규 회원","2026-06-11T13:04:13.065Z"
"naver-card-10337-performance-1","naver-card-10337","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 쇼핑·학원·주유·관리비 전월 이용 금액 실적 기준별 월 할인 한도 내에서 할인 적용 · 할부, 일부결제금액이월약정(리볼빙) 이용 시 최초 승인일 기준으로 해당월의 이용금액에 포함 · 전표매입 지연, 매출 취소의 경우 이용 규 회원 최대 2만원 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 쇼핑·학원·주유·관리비 10% 할인 통신요금·공과금 10% 할인 온라인 신청 주요혜택 연회비지원 쇼핑 의료 교육 주유 다른","2026-06-11T13:04:13.065Z"
"naver-card-10497-performance-1","naver-card-10497","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 실적·한도 없이 0.8% 청구 할인 네이버쇼핑 실적 조건없음 혜택요약 실적·한도 없이 0.8% 청구 할인 네이버쇼핑·쿠팡·주유 1.6% 할인 온라인 신청 주요혜택 연회비지원 포인트/캐시백 프리미 3만원, 가족 1만원 신규 회원 최대 3만원 지급 기준실적 조건없음 혜택요약 실적·한도 없이 0.8% 청구 할인 네이버쇼핑·쿠팡·주유 1.6% 할인 온라인 신청 주요혜택 연회비지원 포인트/캐시백 프리미엄 대형마트 쇼핑 다른 추천카드 현대카드Z work","2026-06-11T13:04:13.065Z"
"naver-card-10335-performance-1","naver-card-10335","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 인천국제공항 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 인천국제공항 라운지 무료 이용 온라인 신청 주요혜택 포인트/캐시 on2 신규 회원 최대 2만원 지급 현대카드M 신규 회원 최대 3만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드T 신규 회원 최대 1만5천원 지급 부가혜택 및 통합할인한도 Appl","2026-06-11T13:04:13.065Z"
"naver-card-10353-performance-1","naver-card-10353","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 공항 라운지 무료 이용 연간 1 실적 직전 1개월 합계 50만원 이상 혜택요약 공항 라운지 무료 이용 연간 15만원권 바우처 제공 온라인 신청 주요혜택 연회비지원 바우처 포인트/캐 on2 신규 회원 최대 2만원 지급 현대카드M 신규 회원 최대 3만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드T 신규 회원 최대 1만5천원 지급 부가혜택 및 통합할인한도 [공통 유의사항] · 국제","2026-06-11T13:04:13.065Z"
"naver-card-10594-performance-1","naver-card-10594","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% M포인트 적 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% M포인트 적립 1,000여 개 공항라운지 무료 이용 온라인 신청 주요혜택 연회비지 on2 신규 회원 최대 2만원 지급 현대카드M 신규 회원 최대 3만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드T 신규 회원 최대 1만5천원 지급 부가혜택 및 통합할인한도 [이용 금액 산정 기준]","2026-06-11T13:04:13.065Z"
"naver-card-10339-performance-1","naver-card-10339","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 쇼핑·문화·외식·해외 전월 이용 금액 실적 기준별 월 할인 한도 내에서 할인 적용 · 할부, 일부결제금액이월약정(리볼빙) 이용 시 최초 승인일 기준으로 해당월의 이용 금액에 포함 · 전표매입 지연, 매출 취소의 경우 이용 신규 회원 최대 2만원 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 쇼핑·문화·외식·해외 10% 할인 넷플릭스·디즈니+ 등 10% 할인 온라인 신청 주요혜택 연회비지원 쇼핑 외식 영화 문화","2026-06-11T13:04:13.065Z"
"naver-card-10499-performance-1","naver-card-10499","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 추가 혜택 가맹점 5% 청구 할인 온라인 신청 주요혜택 연회비지원 포인 원 신규 회원 최대 3만원 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 추가 혜택 가맹점 5% 청구 할인 온라인 신청 주요혜택 연회비지원 포인트/캐시백 프리미엄 쇼핑 교육 다른 추천카드 현대카드Z work Ed","2026-06-11T13:04:13.065Z"
"naver-card-10336-performance-1","naver-card-10336","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 할인 한도 제한 없이 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 할인 한도 제한 없이 1% 청구할인 온라인 신청 주요혜택 포인트/캐시백 원, 해외 5만원, 가족 2만원 기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 할인 한도 제한 없이 1% 청구할인 온라인 신청 주요혜택 포인트/캐시백 프리미엄 쇼핑 외식 대중교통 다른 추천","2026-06-11T13:04:13.065Z"
"naver-card-10498-performance-1","naver-card-10498","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 추가 혜택 가맹점 5% 청구 할인 온라인 신청 주요혜택 연회비지원 포인 원 신규 회원 최대 3만원 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1% 청구 할인 추가 혜택 가맹점 5% 청구 할인 온라인 신청 주요혜택 연회비지원 포인트/캐시백 프리미엄 편의점 외식 다른 추천카드 현대카드Z work E","2026-06-11T13:04:13.065Z"
"naver-card-10466-performance-1","naver-card-10466","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 교육,병원,여 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 교육,병원,여행,골프 5% 적립 온라인 신청 주요혜택 포인트/캐 on2 신규 회원 최대 2만원 지급 현대카드M 신규 회원 최대 3만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드T 신규 회원 최대 1만5천원 지급 부가혜택 및 통합할인한도 [이용","2026-06-11T13:04:13.065Z"
"naver-card-10334-performance-1","naver-card-10334","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 네이버쇼핑·쿠팡·컬리 5% 적립 온라인 신청 주요혜택 연회비지원 현대카드ZERO Edition3(포인트형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 the Pink Edition2 신규 회원 최대 15만원 지급 현대카드 MX Black Edition2","2026-06-11T13:04:13.065Z"
